customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
C925;Female;1;No;No;22;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;81,7;1820.9;0
C6234;Male;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,7;57.5;0
C2509;Female;0;No;No;64;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);110,5;7069.25;0
C6133;Female;0;No;No;67;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);53,4;3579.15;0
C5025;Male;0;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25,4;1797.1;0
C5321;Male;0;No;Yes;37;Yes;No;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Credit card (automatic);61,45;2302.35;0
C6043;Female;1;Yes;No;37;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,6;727.8;0
C3776;Male;1;No;No;41;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;98,4;4187.75;1
C4836;Male;0;Yes;No;65;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;104,25;6812.95;0
C4137;Male;0;Yes;No;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19,9;942.95;0
C4965;Female;0;No;No;26;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);74,95;1834.95;1
C2780;Male;0;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,35;758.6;1
C540;Female;0;Yes;Yes;60;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);80,6;4946.7;0
C2746;Male;1;Yes;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;86,05;86.05;1
C6327;Female;0;No;No;62;No;No phone service;DSL;No;Yes;Yes;No;No;Yes;Two year;Yes;Credit card (automatic);43,6;2748.7;0
C6429;Female;0;No;No;6;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;69,25;418.4;1
C5468;Female;0;No;No;53;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;One year;No;Mailed check;98,6;5311.85;0
C1146;Female;0;Yes;No;32;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);75,5;2324.7;0
C5128;Male;0;No;No;67;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);118,35;7804.15;1
C4469;Female;0;No;No;15;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);25,4;399.6;1
C668;Male;0;No;No;49;No;No phone service;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);30,2;1453.1;0
C3020;Female;0;Yes;Yes;22;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;55,15;1206.05;1
C358;Male;0;Yes;No;64;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Electronic check;105,25;6823.4;0
C5064;Male;0;No;No;21;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;82,35;1852.85;1
C2832;Female;1;Yes;No;12;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;98,1;1060.2;1
C2784;Female;0;Yes;No;43;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;94,1;4107.3;0
C1354;Male;0;Yes;Yes;66;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;20,35;1359.5;0
C5132;Female;0;Yes;No;44;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;96,1;4364.1;1
C471;Female;1;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,65;330.6;0
C2704;Female;0;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;50,1;50.1;1
C3331;Male;1;No;No;51;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;97,8;4913.3;1
C3638;Male;0;No;No;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,25;178.5;1
C1397;Female;0;No;No;64;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);100,05;6254.2;1
C3585;Male;0;Yes;No;8;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;75;658.1;0
C6337;Male;0;Yes;Yes;57;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,3;4018.35;0
C5263;Female;0;No;No;59;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;One year;No;Bank transfer (automatic);68,7;4070.95;0
C5646;Male;0;Yes;No;64;Yes;Yes;DSL;Yes;No;No;No;Yes;No;One year;Yes;Credit card (automatic);66,15;4392.5;0
C3377;Female;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,4;19.4;0
C1257;Female;0;Yes;Yes;72;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);85,9;6110.75;0
C6191;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;80,5;80.5;1
C3513;Male;1;No;No;51;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);25;1260.7;0
C5652;Female;0;Yes;No;42;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;84,3;3588.4;1
C5779;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);20,3;20.3;0
C1251;Female;0;Yes;No;56;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);103,2;5744.35;0
C5796;Male;0;No;No;39;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;106,4;4040.65;0
C5349;Male;0;No;Yes;25;No;No phone service;DSL;Yes;No;No;No;Yes;No;One year;Yes;Credit card (automatic);40,65;970.55;0
C6764;Male;1;Yes;Yes;71;Yes;Yes;DSL;No;Yes;Yes;Yes;No;Yes;One year;Yes;Bank transfer (automatic);72,9;5139.65;0
C4299;Male;0;No;No;10;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;46;492.1;0
C3285;Male;0;No;No;40;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;84,9;3369.05;0
C2934;Male;0;Yes;Yes;68;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);24;1664.3;0
C4176;Male;0;Yes;Yes;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,4;1226.45;0
C5269;Male;0;Yes;Yes;69;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);86,9;6194.1;0
C4911;Female;0;No;No;30;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Bank transfer (automatic);85,35;2530.4;1
C1853;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);46,2;46.2;1
C6584;Female;0;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;19,25;412.55;0
C6852;Male;0;Yes;Yes;38;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);94,9;3616.25;0
C2106;Female;0;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;75,25;242;1
C134;Male;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;35,45;35.45;1
C5237;Male;0;No;No;41;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;One year;Yes;Electronic check;89,55;3729.75;0
C5030;Female;0;Yes;No;7;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);50,3;355.1;0
C929;Female;0;Yes;Yes;68;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);103,75;7039.45;0
C824;Male;0;No;No;5;Yes;No;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);63,95;318.1;0
C6396;Male;0;Yes;Yes;41;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;102,6;4213.35;1
C1532;Female;0;Yes;Yes;35;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;25,75;882.55;0
C1215;Male;0;No;No;19;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);86;1532.45;1
C505;Male;0;No;Yes;69;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Credit card (automatic);79,45;5502.55;0
C4286;Male;0;Yes;Yes;45;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;No;Two year;No;Credit card (automatic);73,85;3371;0
C1997;Male;0;Yes;Yes;67;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Mailed check;67,85;4627.65;0
C3073;Female;0;Yes;Yes;61;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Electronic check;79,4;4820.55;0
C1959;Male;0;No;No;24;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);84,85;2048.8;0
C1385;Female;0;Yes;No;22;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,25;1554;1
C895;Female;0;Yes;No;63;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;One year;Yes;Credit card (automatic);81,2;4965.1;0
C4925;Female;0;No;No;1;No;No phone service;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;35,75;35.75;1
C456;Female;0;No;No;24;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;104,15;2494.65;0
C5780;Female;0;No;No;39;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;No;One year;Yes;Electronic check;95,55;3692.85;1
C6520;Male;0;Yes;Yes;63;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;One year;Yes;Electronic check;91,35;5764.7;0
C3710;Male;0;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;50,75;50.75;0
C6495;Female;0;No;Yes;26;No;No phone service;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;29,8;786.5;0
C4850;Male;0;No;No;41;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;51,35;2075.1;0
C4749;Male;0;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);20,3;467.15;0
C4269;Male;0;Yes;Yes;35;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;One year;Yes;Electronic check;89,7;3165.6;0
C3523;Male;0;Yes;Yes;37;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,8;677.05;0
C4135;Female;0;Yes;No;55;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);103,65;5676.65;0
C3603;Female;0;No;No;38;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);66,15;2522.4;0
C6882;Female;0;Yes;Yes;32;No;No phone service;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;35,15;1051.05;0
C714;Female;0;No;Yes;14;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;86;1164.05;0
C4187;Male;0;No;Yes;62;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;104,05;6590.5;0
C2215;Female;0;No;No;14;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;86,3;1180.95;1
C5302;Male;0;Yes;Yes;29;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;89,2;2698.35;1
C2924;Male;0;No;No;54;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;No;Month-to-month;No;Mailed check;89,8;4667;0
C1811;Female;0;Yes;Yes;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;One year;Yes;Credit card (automatic);95,15;6770.85;0
C3487;Male;0;No;No;47;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;One year;No;Bank transfer (automatic);94,8;4535.85;0
C3142;Male;1;No;No;2;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);95,1;180.25;1
C1828;Female;0;Yes;Yes;45;No;No phone service;DSL;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);50,9;2333.85;0
C1156;Male;0;Yes;No;70;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);76,1;5264.25;0
C1325;Female;0;Yes;Yes;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,35;76.35;1
C4313;Male;0;Yes;Yes;33;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);82,1;2603.1;0
C511;Male;1;Yes;Yes;20;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;Yes;One year;No;Credit card (automatic);94,3;1818.3;0
C1681;Male;0;Yes;Yes;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;24,45;1431.65;0
C500;Female;0;No;No;12;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);99,7;1238.45;1
C6382;Male;0;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,55;19.55;0
C1857;Female;1;No;No;38;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);57,15;2250.65;1
C1389;Female;0;Yes;Yes;12;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);58,35;740.55;0
C5616;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);20,2;20.2;1
C3720;Male;0;No;No;28;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);18,25;534.7;0
C2387;Female;0;Yes;Yes;43;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;50,2;2169.4;0
C5542;Female;0;No;No;61;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;106,6;6428.4;1
C3237;Male;0;No;No;16;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;55,3;875.35;0
C6173;Male;0;Yes;No;10;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,1;659.65;1
C1541;Male;0;Yes;Yes;63;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);80,3;4896.35;0
C1218;Male;0;Yes;No;62;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);23,75;1446.8;0
C2682;Male;0;Yes;No;46;No;No phone service;DSL;Yes;No;Yes;Yes;No;No;Two year;No;Credit card (automatic);40,4;1842.7;0
C2994;Male;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,4;20.4;0
C5513;Female;0;Yes;Yes;9;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;55,3;501.2;0
C6314;Male;0;No;No;2;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;95,85;197.7;1
C1192;Male;0;Yes;Yes;35;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);69,15;2490.15;0
C5773;Male;0;Yes;Yes;69;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);81,95;5601.4;0
C5294;Male;0;No;No;33;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;One year;No;Bank transfer (automatic);80,1;2603.3;0
C1543;Female;0;No;No;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Electronic check;21,1;937.1;0
C3302;Female;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,6;69.6;1
C3325;Female;0;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;75,55;75.55;0
C2540;Female;0;Yes;Yes;65;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);26;1654.85;0
C954;Female;0;No;No;15;Yes;No;DSL;Yes;No;Yes;Yes;No;No;Month-to-month;No;Electronic check;58,95;955.15;0
C4847;Male;0;No;No;7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);69,15;488.65;0
C4331;Male;0;No;No;19;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;78,25;1490.95;1
C733;Male;0;Yes;Yes;25;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;75,5;1901.05;0
C7034;Male;0;No;No;38;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);69,5;2625.25;0
C1157;Female;0;No;No;53;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;18,7;1005.7;0
C6519;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;45,3;45.3;1
C3295;Female;0;Yes;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;69,1;69.1;1
C2983;Male;0;Yes;Yes;52;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);20,85;1071.6;0
C5306;Female;0;Yes;No;43;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;78,8;3460.3;0
C5162;Male;0;No;Yes;23;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;54,15;1312.45;0
C2157;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;80,55;184.1;1
C1063;Female;0;Yes;No;34;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);50,2;1815.3;0
C2617;Male;0;Yes;Yes;6;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);44,6;260.8;1
C1168;Male;0;No;No;26;Yes;Yes;DSL;No;No;No;No;No;No;One year;Yes;Credit card (automatic);51,55;1295.4;0
C3223;Male;0;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);44,9;111.05;0
C3637;Female;0;No;Yes;11;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);19,7;216.2;0
C5589;Male;0;No;No;1;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;49,65;49.65;1
C2939;Male;0;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;One year;No;Bank transfer (automatic);97,75;5043.2;0
C4492;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);19,75;19.75;0
C3141;Male;0;No;No;14;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;76,45;1117.55;0
C4981;Female;1;Yes;No;22;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);25,6;548.8;0
C144;Male;0;No;No;64;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;One year;Yes;Credit card (automatic);84,3;5289.05;0
C6977;Female;0;Yes;No;62;Yes;No;DSL;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Credit card (automatic);72;4284.2;0
C3578;Male;0;No;No;36;Yes;No;DSL;No;Yes;No;Yes;No;Yes;One year;Yes;Mailed check;65,4;2498.4;1
C4947;Male;0;No;No;4;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;81;340.85;1
C2783;Male;0;Yes;Yes;38;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);85,4;3297;0
C718;Male;0;No;No;32;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);85,65;2664.3;0
C1820;Female;0;Yes;Yes;61;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Credit card (automatic);51,35;3244.4;0
C2503;Female;0;No;No;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);26,05;1856.4;0
C4361;Male;1;Yes;No;31;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;No;Electronic check;89,45;2807.65;0
